horizon,model,phase_offset,n,mae_skill_zero,brier_skill_frequency,direction_accuracy
60,turkey,33,1,-0.025609210412172533,0.05212651864944928,0.0
60,turkey,35,1,-0.011649134402837366,-0.14802061737404326,0.0
60,turkey,38,1,-0.02127379583585757,-0.042475060881361326,0.0
60,turkey,39,1,0.016651174552485864,-0.32302112693194956,0.0
60,turkey,40,1,-0.0197374725898818,-0.49350762990879327,0.0
60,turkey,42,1,-0.004418798318569756,-0.006213311994433424,0.0
60,turkey,54,2,0.0013391967827405399,-0.5556224542293591,0.5
60,turkey,55,1,-0.010097879260881099,0.2923892991528667,1.0
60,combined,0,1,-0.0030953165059207643,-0.25382289842013817,0.0
60,combined,1,2,0.005972153773464016,-0.5524026931073993,0.5
60,combined,2,1,-0.06630843806305539,-0.3606092787395927,0.0
60,combined,7,1,0.010609271882153076,0.0792276380854049,0.0
60,combined,9,2,-0.062078847895357836,-0.16739775418072989,0.5
60,combined,10,1,0.02364128984373326,0.36457972404438876,1.0
60,combined,25,1,0.0004102716389647945,0.2788800734068741,1.0
60,combined,26,1,-0.011551541164650861,0.2936279629149545,1.0
60,combined,28,1,-0.010361645124064137,0.015204097356144919,0.0
60,combined,31,1,-0.030875339567296187,-0.4035037639767832,0.0
60,combined,32,1,0.006732180971940838,0.18960885949802175,1.0
60,combined,33,1,-0.04159416689480227,-0.5789585940270381,0.0
60,combined,35,1,0.00282052217111433,0.0657232229699104,0.0
60,combined,38,1,-0.015726692573372454,-0.19506908911224574,0.0
60,combined,39,1,0.024441029561705213,-0.32691578074334,0.0
60,combined,40,1,-0.011995313791497708,-0.6311868900744948,0.0
60,combined,42,1,-0.007299396310658478,0.026316039903584,0.0
60,combined,54,2,0.004586584763879652,-0.4655166212898161,0.5
60,combined,55,1,-0.0633887593275273,0.05490029112554318,0.0
60,nonlinear,0,1,-0.004020437819191244,-0.19372264315573573,0.0
60,nonlinear,1,2,-0.002133072438052261,-0.3916306161997631,0.5
60,nonlinear,2,1,-0.03305796946439581,-0.5176942412748391,0.0
60,nonlinear,7,1,0.01039520545720432,0.08794117408783608,0.0
60,nonlinear,9,2,-0.034833091769567684,-0.25534463010000286,0.5
60,nonlinear,10,1,0.022808068954043692,0.3561842621017393,1.0
60,nonlinear,25,1,-0.001357982977677797,0.26296912609714806,1.0
60,nonlinear,26,1,-0.009678460642606052,0.31241814097232007,1.0
60,nonlinear,28,1,-0.011251591653911111,0.03539248542893714,0.0
60,nonlinear,31,1,-0.04121451495063294,-0.621738805964755,0.0
60,nonlinear,32,1,0.005273168194269463,0.17155971147689253,1.0
60,nonlinear,33,1,-0.05325413411267895,-0.91148080100799,0.0
60,nonlinear,35,1,0.0021784237641254457,0.03239111683130835,0.0
60,nonlinear,38,1,-0.018672622006342766,-0.23083378703392987,0.0
60,nonlinear,39,1,0.01979297684820701,-0.3677622404113659,0.0
60,nonlinear,40,1,-0.010976027614526977,-0.5816261298731273,0.0
60,nonlinear,42,1,-0.0071649910609087805,0.028964085706582265,0.0
60,nonlinear,54,2,0.003457644368217369,-0.4104743453907653,0.5
60,nonlinear,55,1,-0.025836542018229103,-0.08177905324369128,0.0
90,baseline,1,1,0.0,0.0,0.0
90,baseline,3,1,0.0,0.0,0.0
90,baseline,10,1,0.0,0.0,0.0
90,baseline,25,1,0.0,0.0,0.0
90,baseline,28,1,0.0,0.0,0.0
90,baseline,32,1,0.0,0.0,0.0
90,baseline,35,1,0.0,0.0,0.0
90,baseline,39,1,0.0,0.0,0.0
90,baseline,42,1,0.0,0.0,1.0
90,baseline,60,1,0.0,0.0,1.0
90,baseline,61,1,0.0,0.0,0.0
90,baseline,62,1,0.0,0.0,0.0
90,baseline,67,1,0.0,0.0,1.0
90,baseline,68,1,0.0,0.0,0.0
90,baseline,69,1,0.0,0.0,0.0
90,baseline,84,1,0.0,0.0,0.0
90,baseline,86,1,0.0,0.0,0.0
90,baseline,88,1,0.0,0.0,0.0
90,baseline,89,1,0.0,0.0,0.0
90,internal,1,1,0.01572338710806516,0.4221959319954215,1.0
90,internal,3,1,-0.06401481289224872,-0.9703230966956808,0.0
90,internal,10,1,0.014778800780251566,0.4117889306726413,1.0
90,internal,25,1,-0.011481508416322575,0.20570764429573085,0.0
90,internal,28,1,0.009918272771213899,0.35970160318189803,1.0
90,internal,32,1,-0.04299825639153461,-0.34903800244943894,0.0
90,internal,35,1,-0.04733426330067987,-0.17929547046295702,0.0
90,internal,39,1,-0.10085964008339199,-0.8828589825095481,0.0
90,internal,42,1,-0.04206402104860743,-0.6757106479029458,0.0
90,internal,60,1,-0.031642538569753756,-0.5577929826191965,0.0
90,internal,61,1,-0.0051809618596925094,0.4933382722049204,1.0
90,internal,62,1,-0.018276301679795007,-0.03296707616640693,0.0
90,internal,67,1,-0.05193924880610056,-0.8189007664270908,0.0
90,internal,68,1,-0.03746330535686142,-0.15441508417247607,0.0
90,internal,69,1,-0.01598760271608439,0.029474013579679825,0.0
90,internal,84,1,-0.029576892288241174,-0.10872283839502317,0.0
90,internal,86,1,-0.007828574066488361,0.15459967866452273,0.0
90,internal,88,1,-0.05270037218457087,-0.6478344099903299,0.0
90,internal,89,1,-0.036318618819752915,-0.4382498894709723,0.0
90,local,1,1,0.024919612034146298,0.23178731770718197,0.0
90,local,3,1,-0.06259763156685708,-0.9687875205537795,0.0
90,local,10,1,0.019911282253946106,0.2655561031060105,1.0
90,local,25,1,-0.0019553873830562146,0.15932392232786474,0.0
90,local,28,1,-0.0011712911230739222,0.12402036045216303,0.0
90,local,32,1,-0.03047280067483714,-0.39428044210339597,0.0
90,local,35,1,-0.04655820469277679,-0.058936485303761055,0.0
90,local,39,1,-0.08808620866483435,-0.8723909416012643,0.0
90,local,42,1,0.008658583791318356,-0.3418550320827473,0.0
90,local,60,1,0.020710784933859278,0.10494099693825731,1.0
90,local,61,1,-0.05620838640876909,0.0913305291917853,0.0
90,local,62,1,0.024601926971833887,0.5810447053724084,1.0
90,local,67,1,-0.06957881946502087,-1.300267998956564,0.0
90,local,68,1,-0.03786100073374059,-0.5390002272416661,0.0
90,local,69,1,0.021024779491602558,0.5276537651969048,1.0
90,local,84,1,0.02947124744563264,-0.059042137070529854,0.0
90,local,86,1,-0.025509362532958477,-0.17267700314406476,0.0
90,local,88,1,0.01763652753753099,0.3224315011395125,1.0
90,local,89,1,-0.005229506698780343,-0.1813628934613022,0.0
90,turkey,1,1,0.011546752397309158,0.46554459160354317,1.0
90,turkey,3,1,-0.0700350978643601,-0.9636271281207178,0.0
90,turkey,10,1,0.020420551627390104,0.4643576681761611,1.0
90,turkey,25,1,-0.01505058553392076,0.05900057179063001,0.0
90,turkey,28,1,0.002627609099857821,0.36304245514820027,1.0
90,turkey,32,1,-0.04622718283488135,-0.5018078652594736,0.0
90,turkey,35,1,-0.05154999513366415,-0.19983744827436123,0.0
90,turkey,39,1,-0.10690797294433096,-0.8874701586607214,0.0
90,turkey,42,1,-0.05785969767350596,-0.7456137932264848,0.0
90,turkey,60,1,-0.026897391076200608,-0.20291318903140187,0.0
90,turkey,61,1,-0.0004037230952926296,0.3560214081050428,0.0
90,turkey,62,1,-0.031233563747010015,-0.3182618725103121,0.0
90,turkey,67,1,-0.04020490733311551,-0.6473406026151264,0.0
90,turkey,68,1,-0.038132084146485126,-0.30270933047489224,0.0
90,turkey,69,1,-0.028023353488607086,-0.14059709805521603,0.0
90,turkey,84,1,-0.02931620740766358,0.027845208956829737,0.0
90,turkey,86,1,-0.010162344784612379,0.19122689856438735,0.0
90,turkey,88,1,-0.04362921468527006,-0.43171677416903675,0.0
90,turkey,89,1,-0.028609978924804907,-0.2784291040130936,0.0
90,combined,1,1,0.0035949058019384833,0.32563761400481406,1.0
90,combined,3,1,-0.0888487658359283,-0.9704679933584681,0.0
90,combined,10,1,0.009238640224431216,0.32954070864161744,1.0
90,combined,25,1,-0.03618119594253462,-0.1374210610470673,0.0
90,combined,28,1,-0.0070800831776640216,0.17866114312576098,1.0
90,combined,32,1,-0.04500122472131586,-0.3919696704452108,0.0
90,combined,35,1,-0.030056691390035008,-0.0680948459546793,0.0
90,combined,39,1,-0.10721075758448284,-0.8812169301556343,0.0
90,combined,42,1,-0.03302155039714791,-0.3262993034961717,0.0
90,combined,60,1,0.004036266076155787,0.4364593191283261,1.0
90,combined,61,1,-0.019624675867216015,-0.04654991658834662,0.0
90,combined,62,1,0.0007338459451465829,0.2761448187333595,1.0
90,combined,67,1,-0.01817145509683709,-0.9225410917356264,0.0
90,combined,68,1,-0.0470728215664757,-0.6109833297852554,0.0
90,combined,69,1,-0.0044737084469400334,0.3353065934349254,1.0
90,combined,84,1,-0.023814418825012604,0.08067463202672587,0.0
90,combined,86,1,-0.04397972582647361,-0.24242077798964745,0.0
90,combined,88,1,-0.012285676369373447,0.5026460416515606,1.0
90,combined,89,1,-0.008360352996098228,0.2564695855619057,1.0
90,nonlinear,1,1,0.0012571204229074942,0.3048271527542895,1.0
90,nonlinear,3,1,-0.07322021555979871,-0.9582412850340667,0.0
90,nonlinear,10,1,0.009329956535494649,0.3357772993247227,1.0
90,nonlinear,25,1,-0.028595258514958824,-0.2722713201110062,0.0
90,nonlinear,28,1,-0.005930353289013318,0.18787774531635149,1.0
90,nonlinear,32,1,-0.06975776389731676,-0.8881661317642146,0.0
90,nonlinear,35,1,-0.029847011614072577,-0.06876150883295007,0.0
90,nonlinear,39,1,-0.11379129013951728,-0.88584417795294,0.0
90,nonlinear,42,1,-0.03325750181805345,-0.33944497200430596,0.0
90,nonlinear,60,1,0.004738611832388995,0.19527860111592937,1.0
90,nonlinear,61,1,-0.03885589439024069,-0.354299996500558,0.0
90,nonlinear,62,1,-0.02919212532024759,-0.059321208521201596,0.0
90,nonlinear,67,1,-0.016702334991960187,-0.3713921186071816,0.0
90,nonlinear,68,1,-0.06375508795329747,-0.9008103306828426,0.0
90,nonlinear,69,1,-0.02018234617114513,0.14489294764623328,0.0
90,nonlinear,84,1,-0.023983586263108925,0.0801523638111663,0.0
90,nonlinear,86,1,-0.040248937776989485,-0.17816092065290778,0.0
90,nonlinear,88,1,-0.010861780366274183,-0.077290533824932,0.0
90,nonlinear,89,1,-0.007490183285462084,-0.12365490620047381,0.0
