Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2023-08-24,375,375,375,375,0,0.00%,0,3
2023-08-25,375,375,375,375,0,0.00%,0,55
2023-08-28,375,375,375,375,0,0.00%,0,55
2023-08-29,374,374,374,374,-1.,-0.27%,0,55
2023-08-30,374,374,374,374,0,0.00%,0,55
2023-08-31,374,374,374,374,0,0.00%,0,44
2023-09-01,374,374,374,374,0,0.00%,0,47
2023-09-05,376,376,376,376,2,+0.53%,0,47
2023-09-06,376,376,376,376,0,0.00%,0,47
2023-09-07,376,376,376,376,0,0.00%,0,41
2023-09-08,385,385,385,385,9,+2.39%,9,44
2023-09-11,385,385,385,385,0,0.00%,0,44
2023-09-12,389,389,389,389,4,+1.04%,2,42
2023-09-13,395,395,395,395,6,+1.54%,0,42
2023-09-14,397,397,397,397,2,+0.51%,0,42
2023-09-15,401,401,401,401,4,+1.01%,0,42
2023-09-18,396,396,395,396,-5.,-1.25%,0,42
2023-09-19,397,397,397,397,1,+0.25%,0,42
2023-09-20,399,399,399,399,2,+0.50%,0,42
2023-09-21,399,399,399,399,0,0.00%,0,42
2023-09-22,400,400,400,400,1,+0.25%,0,42
2023-09-25,389,389,389,389,-11.,-2.75%,3,43
2023-09-26,389,389,389,389,0,0.00%,0,43
2023-09-27,389,389,389,389,0,0.00%,0,43
2023-09-28,389,389,389,389,0,0.00%,0,35
2023-09-29,389,389,389,389,0,0.00%,0,35
2023-10-02,386,386,386,386,-3.,-0.77%,0,35
2023-10-03,384,384,384,384,-2.,-0.52%,0,35
2023-10-04,379,379,379,379,-5.,-1.30%,0,35
2023-10-05,379,379,379,379,0,0.00%,0,35
2023-10-06,378,378,378,378,-1.,-0.26%,0,35
2023-10-09,378,378,378,378,0,0.00%,0,35
2023-10-10,378,378,378,378,0,0.00%,0,35
2023-10-11,379,379,379,379,1,+0.26%,0,35
2023-10-12,378,378,378,378,-1.,-0.26%,0,35
2023-10-13,380,380,380,380,2,+0.53%,30,40
2023-10-16,380,380,380,380,0,0.00%,30,40
2023-10-17,383,383,383,383,3,+0.79%,45,85
2023-10-18,385,385,385,385,2,+0.52%,0,85
2023-10-19,378,383,378,383,-2.,-0.52%,9,94
2023-10-20,377,377,377,377,-6.,-1.57%,0,94
2023-10-23,375,375,375,375,-2.,-0.53%,0,94
2023-10-24,372,372,372,372,-3.,-0.80%,0,94
2023-10-25,374,374,374,374,2,+0.54%,0,94
2023-10-26,380,380,380,380,6,+1.60%,3,94
2023-10-27,389,389,389,389,9,+2.37%,0,94
2023-10-30,403,403,403,403,14,+3.60%,15,88
2023-10-31,403,403,403,403,0,0.00%,0,88
2023-11-01,403,403,403,403,0,0.00%,0,84
2023-11-02,386,396,386,396,-7.,-1.74%,12,84
2023-11-03,386,386,386,386,-10.,-2.53%,12,84
2023-11-06,392,392,392,392,6,+1.55%,0,84
2023-11-07,393,393,393,393,1,+0.26%,0,84
2023-11-08,397,397,397,397,4,+1.02%,0,84
2023-11-09,398,399,398,398,1,+0.25%,0,84
2023-11-10,398,398,398,398,0,0.00%,0,84
2023-11-13,401,401,401,401,3,+0.75%,0,84
2023-11-14,409,409,409,409,8,+2.00%,0,84
2023-11-15,409,409,409,409,0,0.00%,1,83
2023-11-16,401,401,401,401,-8.,-1.96%,12,89
2023-11-17,401,401,401,401,0,0.00%,0,89
2023-11-20,401,401,401,401,0,0.00%,6,89
2023-11-21,401,402,401,401,0,0.00%,6,89
2023-11-22,404,404,404,404,3,+0.75%,0,89
2023-11-24,409,409,409,409,5,+1.24%,0,89
2023-11-27,409,409,409,409,0,0.00%,0,89
2023-11-28,409,409,409,409,0,0.00%,0,89
2023-11-29,409,409,409,409,0,0.00%,0,89
2023-11-30,411,411,411,411,2,+0.49%,0,83
2023-12-01,413,413,411,411,0,0.00%,0,83
2023-12-04,416,416,416,416,5,+1.22%,0,83
2023-12-05,419,419,419,419,3,+0.72%,0,83
2023-12-06,426,426,426,426,7,+1.67%,0,83
2023-12-07,426,428,426,426,0,0.00%,0,83
2023-12-08,429,429,429,429,3,+0.70%,0,83
2023-12-11,429,429,429,429,0,0.00%,0,83
2023-12-12,429,429,429,429,0,0.00%,0,83
2023-12-13,423,423,423,423,-6.,-1.40%,6,83
2023-12-14,429,429,429,429,6,+1.42%,3,80
2023-12-15,429,429,428,429,0,0.00%,0,80
2023-12-18,420,420,420,420,-9.,-2.10%,0,80
2023-12-19,420,420,420,420,0,0.00%,0,80
2023-12-20,419,419,416,419,-1.,-0.24%,0,80
2023-12-21,419,419,419,419,0,0.00%,0,80
2023-12-22,419,419,419,419,0,0.00%,0,80
2023-12-26,419,419,419,419,0,0.00%,0,80
2023-12-27,419,419,419,419,0,0.00%,0,80
2023-12-28,414,414,414,414,-5.,-1.19%,0,69
2023-12-29,414,414,410,414,0,0.00%,0,69
2024-01-02,414,414,414,414,0,0.00%,0,69
2024-01-03,414,414,414,414,0,0.00%,0,69
2024-01-04,414,414,414,414,0,0.00%,0,69
2024-01-05,414,414,414,414,0,0.00%,0,69
2024-01-08,419,419,419,419,5,+1.21%,0,69
2024-01-09,419,419,419,419,0,0.00%,0,69
2024-01-10,416,416,416,416,-3.,-0.72%,0,69
2024-01-11,417,417,417,417,1,+0.24%,0,21
2024-01-12,419,419,419,419,2,+0.48%,0,69
2024-01-16,420,420,420,420,1,+0.24%,15,78
2024-01-17,421,421,421,421,1,+0.24%,0,78
2024-01-18,420,420,420,420,-1.,-0.24%,0,78
2024-01-19,421,421,421,421,1,+0.24%,0,78
2024-01-22,422,422,421,421,0,0.00%,0,78
2024-01-23,422,422,421,421,0,0.00%,0,78
2024-01-24,422,422,422,422,1,+0.24%,0,78
2024-01-25,422,422,422,422,0,0.00%,0,3
2024-01-26,421,421,421,421,-1.,-0.24%,0,78
2024-01-29,421,421,421,421,0,0.00%,0,78
2024-01-30,421,421,421,421,0,0.00%,0,78
2024-01-31,421,421,421,421,0,0.00%,0,78
2024-02-01,421.19,421.19,421.19,421.19,0.19,+0.05%,0,57
"Downloaded from Barchart.com as of 08-12-2026 05:40am CDT"
