horizon,model,phase_offset,n,mae_skill_zero,brier_skill_frequency,direction_accuracy
30,local,28,3,-0.003375441476666602,0.01810823650003912,0.3333333333333333
30,local,29,1,-0.009552049581630778,0.17577601775613982,1.0
30,turkey,0,2,0.0013557576560896678,-0.011724564711491192,1.0
30,turkey,1,3,-0.0005106414554379157,0.1650376869298854,0.3333333333333333
30,turkey,2,4,-0.00034641332981948797,-0.035987586888464596,0.5
30,turkey,3,1,0.015001961299400369,0.13376445736464893,1.0
30,turkey,4,1,-0.01227458697500463,-0.10927541142402686,0.0
30,turkey,5,2,-0.005482258624232288,0.030571359718466473,0.5
30,turkey,6,1,-0.004256424877292825,0.2284759738940182,0.0
30,turkey,7,2,0.007546878344547453,0.1051516032866257,1.0
30,turkey,8,1,0.0036162150953933797,0.13208878616903258,1.0
30,turkey,9,3,0.008771454409495234,0.20075361039401646,0.6666666666666666
30,turkey,10,2,0.009743291259683776,0.2125731050048532,1.0
30,turkey,11,1,-0.034770951354917805,0.23750424234277806,1.0
30,turkey,12,3,-0.0020765095493501806,-0.0033615846356866985,0.3333333333333333
30,turkey,13,1,-0.009255342392110254,0.4076892142712184,1.0
30,turkey,14,3,-0.007544164331804385,-0.08010300603961662,0.3333333333333333
30,turkey,15,1,0.01814786191745773,0.30744280976323046,1.0
30,turkey,16,2,0.001396529239140281,0.15858467937732962,0.5
30,turkey,17,4,-0.006559549531650506,-0.14972542630836294,0.25
30,turkey,18,1,0.0017465796780732415,0.27930186047593764,1.0
30,turkey,19,3,0.006733801239467298,-0.022551846944139475,0.6666666666666666
30,turkey,20,1,-0.02058673121151474,-0.16044000885575183,0.0
30,turkey,21,3,-0.008985000275555766,-0.08957178263282672,0.0
30,turkey,23,3,-0.0065948061628416585,-0.1501484124167337,0.3333333333333333
30,turkey,24,3,-0.003277908634325352,-0.041771718142691316,0.3333333333333333
30,turkey,25,2,0.007529001503996709,-0.1640400718580275,0.5
30,turkey,26,2,-0.020911437221872553,-0.4412536025646946,0.0
30,turkey,27,1,-0.04120922632754232,-0.9013530653105152,0.0
30,turkey,28,3,-0.01147544026161039,-0.16148280237014778,0.3333333333333333
30,turkey,29,1,-0.0037358179782312198,-0.27280526925593923,0.0
30,combined,0,2,-0.0025740772795665723,-0.14520206004856384,0.5
30,combined,1,3,0.00604997332166729,0.31546987558182576,0.6666666666666666
30,combined,2,4,0.0018778314895821976,-0.010583363628734244,0.75
30,combined,3,1,-0.01096666268856937,-0.1895416928953842,0.0
30,combined,4,1,-0.01730353916607231,-0.07703106863650522,0.0
30,combined,5,2,0.0077968391893221065,0.15755389315984414,0.5
30,combined,6,1,-0.020603532143728225,-0.0747881962704251,0.0
30,combined,7,2,0.016071766912877462,0.16177359795968765,1.0
30,combined,8,1,0.01116545028408878,0.36715867382070244,1.0
30,combined,9,3,0.005284725102301144,0.10746363813084153,0.6666666666666666
30,combined,10,2,-0.0021965367486052184,0.08030732509228122,0.5
30,combined,11,1,-0.038525549060590414,0.21090077316935707,1.0
30,combined,12,3,0.008960073546042287,0.11278404300458533,0.3333333333333333
30,combined,13,1,-0.016342215741669087,0.11868265000240497,0.0
30,combined,14,3,0.0073350882923867156,0.14777614735886063,0.3333333333333333
30,combined,15,1,0.008915080556236476,0.2722541682188392,1.0
30,combined,16,2,-0.0031132713977456462,-0.01483374101061985,0.5
30,combined,17,4,-0.010715722132483972,-0.19117066838703756,0.5
30,combined,18,1,0.004993183011166413,0.2778117918215967,1.0
30,combined,19,3,0.0014149601118888175,-0.06982409744500245,0.6666666666666666
30,combined,20,1,-0.029006808382831047,-0.16558643571317333,0.0
30,combined,21,3,0.0048987573953881425,0.13312392753703411,0.6666666666666666
30,combined,23,3,-0.008527960202096903,-0.16793009083495558,0.3333333333333333
30,combined,24,3,-0.011055793448359628,-0.07733424472764494,0.0
30,combined,25,2,0.005758101759038001,-0.06045554847965107,0.5
30,combined,26,2,-0.011320109330446082,-0.2032653725548531,0.0
30,combined,27,1,-0.04295676477211644,-0.4862318754784366,0.0
30,combined,28,3,-0.0020019206991147773,-0.001102122498859881,0.6666666666666666
30,combined,29,1,-0.00198220144309264,-0.008814018345640218,1.0
30,nonlinear,0,2,-0.004351119815686054,-0.20480697222489397,0.5
30,nonlinear,1,3,0.008764965547056275,0.29076803235065185,0.6666666666666666
30,nonlinear,2,4,0.0011918595992467182,0.01014975566235271,0.75
30,nonlinear,3,1,-0.00579893361098795,-0.2875559179616483,0.0
30,nonlinear,4,1,-0.015816729507839848,-0.02441968205784195,0.0
30,nonlinear,5,2,0.008151395667945947,0.1739351905690183,0.5
30,nonlinear,6,1,-0.020593939015853678,-0.07386686538815845,0.0
30,nonlinear,7,2,0.018089975185069038,0.15059868420246275,1.0
30,nonlinear,8,1,0.012265706036650045,0.3684621787726273,1.0
30,nonlinear,9,3,0.006192516149357369,0.09422758710555168,0.6666666666666666
30,nonlinear,10,2,-0.0009464046796669491,0.05209971691950549,0.5
30,nonlinear,11,1,-0.033868287751934234,0.19644087571933638,1.0
30,nonlinear,12,3,0.006692815983065245,0.0766611038038566,0.3333333333333333
30,nonlinear,13,1,-0.024154653998992456,-0.04309631886945775,0.0
30,nonlinear,14,3,0.005823836112782671,0.1635108931964357,0.3333333333333333
30,nonlinear,15,1,0.008018751474338164,0.27040349932300217,1.0
30,nonlinear,16,2,-0.003534881386511441,-0.05360234014470089,0.5
30,nonlinear,17,4,-0.009890219299746275,-0.18433279728934082,0.5
30,nonlinear,18,1,0.001798556247763497,0.28197229075614944,1.0
30,nonlinear,19,3,-0.0007044149224749094,-0.12073716759789216,0.6666666666666666
30,nonlinear,20,1,-0.02426901885608205,-0.14903956967779197,0.0
30,nonlinear,21,3,0.002171400913257647,0.12446513455846842,0.6666666666666666
30,nonlinear,23,3,-0.0025174391099869464,-0.05581575746573719,0.3333333333333333
30,nonlinear,24,3,-0.009732825317090597,-0.0656760268738662,0.0
30,nonlinear,25,2,0.006574244923753969,-0.07921994377748587,0.5
30,nonlinear,26,2,-0.023413395904543666,-0.3079858234714298,0.5
30,nonlinear,27,1,-0.04511652908032592,-0.4575605488469511,0.0
30,nonlinear,28,3,-0.011205305669434062,-0.08132744587339547,0.6666666666666666
30,nonlinear,29,1,-0.002110471667613042,-0.005727917089146717,1.0
45,baseline,0,2,0.0,0.0,0.0
45,baseline,1,2,0.0,0.0,0.5
45,baseline,2,2,0.0,0.0,1.0
45,baseline,4,1,0.0,0.0,1.0
45,baseline,5,2,0.0,0.0,0.0
45,baseline,7,1,0.0,0.0,0.0
45,baseline,8,2,0.0,0.0,0.5
45,baseline,9,2,0.0,0.0,0.5
45,baseline,10,1,0.0,0.0,0.0
45,baseline,11,1,0.0,0.0,0.0
45,baseline,12,2,0.0,0.0,0.0
45,baseline,14,1,0.0,0.0,0.0
45,baseline,15,2,0.0,0.0,0.5
45,baseline,16,2,0.0,0.0,0.5
45,baseline,17,1,0.0,0.0,0.0
45,baseline,18,1,0.0,0.0,0.0
45,baseline,19,2,0.0,0.0,0.0
45,baseline,21,1,0.0,0.0,0.0
45,baseline,22,2,0.0,0.0,0.0
45,baseline,23,1,0.0,0.0,1.0
45,baseline,24,2,0.0,0.0,0.5
45,baseline,25,1,0.0,0.0,0.0
45,baseline,26,1,0.0,0.0,1.0
45,baseline,28,1,0.0,0.0,0.0
45,baseline,29,2,0.0,0.0,0.0
45,baseline,31,2,0.0,0.0,1.0
45,baseline,32,3,0.0,0.0,0.6666666666666666
45,baseline,33,1,0.0,0.0,1.0
45,baseline,35,1,0.0,0.0,0.0
45,baseline,36,2,0.0,0.0,0.0
45,baseline,38,2,0.0,0.0,0.5
45,baseline,39,2,0.0,0.0,0.5
45,baseline,40,1,0.0,0.0,1.0
45,baseline,42,2,0.0,0.0,0.5
45,baseline,43,2,0.0,0.0,0.0
45,baseline,44,1,0.0,0.0,1.0
45,internal,0,2,-0.023772121949053496,-0.27944581887617004,0.0
45,internal,1,2,-0.013237718471076437,-0.3514375291334985,0.5
45,internal,2,2,0.016680472492135084,0.03997609752793152,0.5
45,internal,4,1,0.04409907573716819,0.33209626500084904,1.0
45,internal,5,2,-0.013730536601963966,-0.16771127977239497,0.0
45,internal,7,1,-0.0250132201769371,-0.11118832409972235,0.0
45,internal,8,2,-0.043439094594489344,-0.9945028116708556,0.0
45,internal,9,2,0.002761503646709164,0.2337172917519772,1.0
45,internal,10,1,0.021093715243573466,0.3506680579875218,1.0
45,internal,11,1,-0.03639809784333678,-0.40886092648701333,0.0
45,internal,12,2,-0.01778744177722265,-0.3993401623628945,0.5
45,internal,14,1,-0.018268105717926128,0.10478111160665537,0.0
45,internal,15,2,-0.02273153913816979,-0.8190896393968958,0.0
45,internal,16,2,-0.0012703033750127574,0.1802167188192697,1.0
45,internal,17,1,0.013308485750130689,0.2671115701969183,1.0
45,internal,18,1,-0.025751906629719774,-0.24815994872547176,0.0
45,internal,19,2,-0.021853638458341713,-0.35756022271481513,0.0
45,internal,21,1,-0.0073686280867528015,0.29873090604064967,1.0
45,internal,22,2,-0.0003521561455577388,0.2507336741901599,0.5
45,internal,23,1,0.021933400966817354,0.2716411888326379,1.0
45,internal,24,2,0.006580534431657879,0.2721167696788979,1.0
45,internal,25,1,-0.010949682567161383,-0.08497261056156669,0.0
45,internal,26,1,-0.05770682361440764,0.2577640519733464,1.0
45,internal,28,1,-0.007435773447442978,0.3171447043956471,1.0
45,internal,29,2,-0.012339534726433857,0.01360560019037893,0.0
45,internal,31,2,0.016134163788468558,0.13140298645706044,1.0
45,internal,32,3,0.0056927862898310255,0.09991271550799669,0.6666666666666666
45,internal,33,1,0.0037383485868240293,0.28532471675690196,1.0
45,internal,35,1,-0.02555905080921969,-0.19874872424117984,0.0
45,internal,36,2,-0.01962747916631613,-0.24714500299798448,0.0
45,internal,38,2,-0.003196805925079725,0.14552009975706948,0.5
45,internal,39,2,0.0074987445947746825,0.0018379767327669216,0.5
45,internal,40,1,0.026453347914495245,0.2490001116958825,1.0
45,internal,42,2,0.0011181404074829399,0.09816958625375949,0.5
45,internal,43,2,-0.027385649600071463,-0.3617357488612505,0.0
45,internal,44,1,0.01964725320890647,0.27044386609558835,1.0
45,local,0,2,-0.02007922731526917,-0.3476693610306434,0.0
45,local,1,2,-0.0020684141943853873,-0.2277486196410911,0.5
45,local,2,2,0.017570719542052478,0.06592866624309085,1.0
45,local,4,1,0.04103433302873995,0.3681350983194265,1.0
45,local,5,2,-0.00652263292220967,-0.08821892813215837,0.5
45,local,7,1,-0.0259547575389766,-0.20991955196378698,0.0
45,local,8,2,-0.045482402824979604,-0.9830046761143789,0.0
45,local,9,2,0.0009942299637005284,0.19586706124278896,1.0
45,local,10,1,0.021326734785693136,0.43039498987812236,1.0
45,local,11,1,-0.031335275897798366,-0.6357419513291982,0.0
45,local,12,2,-0.00759545154340923,-0.19470422659829312,0.5
45,local,14,1,-0.01741176359540004,-0.014343319745024452,0.0
45,local,15,2,-0.037896182099429396,-0.8940409796068658,0.0
45,local,16,2,-0.004894672205236747,0.09894395417280127,0.5
45,local,17,1,0.0013932045963263029,0.30829555592462576,1.0
45,local,18,1,-0.019496212228571994,-0.33831612958161783,0.0
45,local,19,2,-0.016333373186243685,-0.3449360639843493,0.5
45,local,21,1,-0.006501614799070771,0.03923430421195939,0.0
45,local,22,2,-0.003160334432531553,0.11191179486713854,0.5
45,local,23,1,0.016603816489758796,0.192892074425771,1.0
45,local,24,2,0.00419069539596232,0.3149028808234036,1.0
45,local,25,1,-0.0005092608434281859,-0.0413295323289522,0.0
45,local,26,1,-0.08102217894361619,0.19593969164046066,1.0
45,local,28,1,-0.005053609538549081,0.12957333601762433,0.0
45,local,29,2,-0.0006086701301931952,-0.008379501794430366,0.0
45,local,31,2,0.01782110997459533,0.1978574600025939,1.0
45,local,32,3,0.004932256305340409,0.07521806937325387,0.6666666666666666
45,local,33,1,-0.002467440092039773,0.2874182712877892,1.0
45,local,35,1,-0.02527389457297534,-0.3148253417443958,0.0
45,local,36,2,-0.006893829203146559,-0.036633650560152886,0.0
45,local,38,2,-0.0015744990195144734,0.12080118820914854,0.5
45,local,39,2,0.011090679238753197,0.06728253750724317,1.0
45,local,40,1,0.028136981747020104,0.2614839331009775,1.0
45,local,42,2,-0.0012070472152768477,0.002560467161578428,0.5
45,local,43,2,-0.014388415212353275,-0.10473392568301454,0.0
45,local,44,1,0.011409339548172144,0.22032940416198837,1.0
45,turkey,0,2,-0.012552979249438857,-0.08397192095185035,0.5
45,turkey,1,2,-0.016248028334830134,-0.3558040599933821,0.5
45,turkey,2,2,0.007850495809882597,-0.16770755833006312,0.5
45,turkey,4,1,0.03779858654782027,0.1749937527059625,1.0
45,turkey,5,2,-0.014060676449904344,-0.023516701708906407,0.0
45,turkey,7,1,-0.0083247086676256,0.25277125703544356,0.0
45,turkey,8,2,-0.04002276695554187,-0.9452882335070845,0.0
45,turkey,9,2,0.017575553609375336,0.4073761511360212,1.0
45,turkey,10,1,0.023021404547619098,0.3689976764412436,1.0
45,turkey,11,1,-0.0291639805542903,0.08212766834858187,0.0
45,turkey,12,2,-0.02358834960723518,-0.45215764736941755,0.0
45,turkey,14,1,-0.004240909617160303,0.3703741740569544,1.0
45,turkey,15,2,-0.01743280494966727,-0.6937178735748097,0.0
45,turkey,16,2,0.01673592925675923,0.4356958523893588,1.0
45,turkey,17,1,0.0013295290193272302,0.10507118264259063,1.0
45,turkey,18,1,-0.021694874835040272,0.11285896999077805,1.0
45,turkey,19,2,-0.018912859940680253,-0.1134090182508497,0.0
45,turkey,21,1,0.006238174878217748,0.537305433797234,1.0
45,turkey,22,2,0.008230076867615913,0.49856626675786186,1.0
45,turkey,23,1,0.02762620236795628,0.37372730209552296,1.0
45,turkey,24,2,-0.0011371962585298642,0.1624331550410658,0.5
45,turkey,25,1,-0.013603876337372457,0.016658306778174925,0.0
45,turkey,26,1,-0.04176297165627281,0.24506527119708757,1.0
45,turkey,28,1,0.01783357352784813,0.631391271559947,1.0
45,turkey,29,2,-0.00010207924137792257,0.24244059676357144,0.5
45,turkey,31,2,0.00128509287122415,-0.09335346636371972,0.5
45,turkey,32,3,0.008981797816764447,0.27732606869934623,1.0
45,turkey,33,1,-0.0028632432856182596,0.29376327900186766,1.0
45,turkey,35,1,-0.015531431343713528,-0.00784185266333759,0.0
45,turkey,36,2,-0.016143007586043437,-0.1947706842440502,0.5
45,turkey,38,2,0.0030994658224483065,0.3156637228393785,1.0
45,turkey,39,2,0.015489235986160522,0.14065435110357177,1.0
45,turkey,40,1,0.031175522484944276,0.2982558804736806,1.0
45,turkey,42,2,-0.0038541905561229883,0.021715840401126174,0.5
45,turkey,43,2,-0.010545725988756208,0.09691660599753693,0.5
45,turkey,44,1,-0.007195068622811419,-0.21371062708778077,0.0
45,combined,0,2,-0.007877412009286669,-0.1026735024077099,0.5
45,combined,1,2,-0.01122066134703889,-0.27282686809097983,0.5
45,combined,2,2,0.009904305530535257,-0.12103994567348952,0.5
45,combined,4,1,0.050962945321245304,0.3709253762041755,1.0
45,combined,5,2,-0.005954265154795503,0.09343711383472386,0.0
45,combined,7,1,-0.007523553438739873,0.02462555146782419,0.0
45,combined,8,2,-0.04745875870088119,-0.9380984449463368,0.0
45,combined,9,2,0.013983980301854715,0.3820331330796561,1.0
45,combined,10,1,0.019703286878139048,0.4260790635305344,1.0
45,combined,11,1,-0.03104179129000894,-0.870523024569273,0.0
45,combined,12,2,-0.013961280572760228,-0.3137752098151616,0.5
45,combined,14,1,0.00015051243881266524,0.42277107342172915,1.0
45,combined,15,2,-0.03482871052676377,-0.7350511151372996,0.0
45,combined,16,2,0.010704313174529051,0.3805734201779462,1.0
45,combined,17,1,-0.012078005479663437,0.1475687266108302,1.0
45,combined,18,1,-0.022257071307322344,-0.6003815814923001,0.0
45,combined,19,2,-0.01582092118900181,-0.09559428049457452,0.0
45,combined,21,1,0.007615817733701846,0.170990525000559,0.0
45,combined,22,2,-0.001835678578540112,0.4449102908950247,1.0
45,combined,23,1,0.02272636176686056,0.24341782274872958,1.0
45,combined,24,2,-0.0063808374435385395,0.20806213859965522,0.5
45,combined,25,1,-0.017272799143795224,-0.6410137916139655,0.0
45,combined,26,1,-0.0624279406492863,0.2595639813961175,1.0
45,combined,28,1,0.01850032213133876,0.4419782737305859,1.0
45,combined,29,2,0.013315763624156606,0.3294857645688654,0.5
45,combined,31,2,0.008117228053909416,-0.010997576308337864,0.5
45,combined,32,3,0.012920565670296941,0.1884821732474623,0.6666666666666666
45,combined,33,1,-0.006420094861358132,0.29395944750071057,1.0
45,combined,35,1,-0.010330022237775363,-0.65572411369668,0.0
45,combined,36,2,-0.007830224039912376,-0.07726511387186186,0.5
45,combined,38,2,0.004327461697214485,0.3680663859616907,1.0
45,combined,39,2,0.01487887796419688,-0.014271456151189688,0.5
45,combined,40,1,0.031185178119555127,0.2998651895133282,1.0
45,combined,42,2,-0.002094998374368405,-0.20940790641172313,0.5
45,combined,43,2,-0.003094663175595952,0.16685657824240663,0.5
45,combined,44,1,-0.016123721518033263,-0.31709050105536685,0.0
45,nonlinear,0,2,-0.00849608866436568,-0.15538469042782022,0.5
45,nonlinear,1,2,-0.011882348093229217,-0.2817182164313224,0.5
45,nonlinear,2,2,0.010023492329552429,-0.11775318625870457,0.5
45,nonlinear,4,1,0.020691938404225174,0.23595425771417367,1.0
45,nonlinear,5,2,-0.0011215802846924888,0.08914940720476672,0.0
45,nonlinear,7,1,-0.010104362178968741,0.20641670370866005,0.0
45,nonlinear,8,2,-0.04190390534282672,-0.9976079155090702,0.0
45,nonlinear,9,2,0.012543531433721701,0.35792919356872027,1.0
45,nonlinear,10,1,0.018953931558765832,0.4108822217543573,1.0
45,nonlinear,11,1,-0.011125843237646727,0.11026444381175815,0.0
45,nonlinear,12,2,-0.00850928773908733,-0.30270089220573615,0.5
45,nonlinear,14,1,-0.006852502329302172,0.34111878281272023,1.0
45,nonlinear,15,2,-0.03523378433800374,-0.7423897561325816,0.0
45,nonlinear,16,2,0.006638905579370809,0.2155908763848967,1.0
45,nonlinear,17,1,-0.010724107448561171,0.1401408244486797,1.0
45,nonlinear,18,1,-0.006004776788875296,0.24189658633337174,1.0
