lookback,threshold,horizon,called_n,called_hit,called_mean_signed,episode_n,episode_hit,episode_binom_p,episode_mean_signed,greedy_n,greedy_hits,greedy_hit,greedy_binom_p,greedy_mean_signed,greedy_median_signed,mbb_block,mbb_ci_low,mbb_ci_high,phase_count,phase_n_min,phase_n_median,phase_hit_min,phase_hit_median,phase_mean_min,phase_mean_median,post_n,post_hit,post_mean_signed,half1_n,half1_hit,half1_mean_signed,half2_n,half2_hit,half2_mean_signed,third1_n,third1_hit,third1_mean_signed,third2_n,third2_hit,third2_mean_signed,third3_n,third3_hit,third3_mean_signed,greedy_holm_p,episode_holm_p,max_shift_p
90,0.75,60,68,0.8676470588235294,0.056750585448373116,10,0.6,0.376953125,0.011640069660822367,5,4,0.8,0.1875,0.03453064217928247,0.023048395436291017,60,0.04567400394260284,0.06768842156486453,15,5,5.0,0.6,0.8,0.02492070265094083,0.03300585715715059,5,0.8,0.03453064217928247,1,1.0,0.023048395436291017,4,0.75,0.03740120386503033,0,,,2,1.0,0.04876862371351511,3,0.6666666666666666,0.025038654489794043,1.0,1.0,0.36987670776407866
90,0.75,90,69,0.8115942028985508,0.05687727502521643,10,0.6,0.376953125,0.007096802853462034,4,2,0.5,0.6875,0.009000726448984777,0.009306666429801536,90,0.056877275025216424,0.05687727502521645,16,3,4.0,0.5,0.5,0.006473626839404476,0.012760195790119926,4,0.5,0.009000726448984777,2,0.5,0.009306666429801536,2,0.5,-0.011789684262243739,1,0.0,-0.017566323717899283,2,1.0,0.08012670432672589,2,0.5,0.010008847671302779,1.0,1.0,
90,1.0,5,91,0.42857142857142855,0.0023068525259414613,12,0.3333333333333333,0.927001953125,0.0016181832046521648,25,9,0.36,0.9461239278316498,0.0015245417487286317,0.0,5,-0.0015881868522634784,0.006784459689932559,3,24,25.0,0.36,0.36,0.0014226308655766796,0.0015245417487286317,25,0.36,0.0015245417487286317,4,0.25,0.0019157181863922864,21,0.38095238095238093,0.0014500319510784116,0,,,16,0.4375,0.0031146517742189905,9,0.2222222222222222,-0.0013023205188097836,1.0,1.0,0.8810396534488504
90,1.0,10,84,0.44047619047619047,0.004427367699572658,12,0.4166666666666667,0.80615234375,0.0012981044544111882,17,8,0.47058823529411764,0.6854705810546875,0.0035777232558756606,0.0,10,-0.0024793983051491883,0.01310160588462014,7,16,16.0,0.47058823529411764,0.5,0.003427854310063966,0.004118590523859175,17,0.47058823529411764,0.0035777232558756606,3,0.3333333333333333,0.004268090748662614,14,0.5,0.003429787364564171,0,,,11,0.5454545454545454,0.005503777274220908,7,0.42857142857142855,0.0050939406307296126,1.0,1.0,0.7427524158613795
90,1.0,15,77,0.4675324675324675,0.008126050084438157,11,0.36363636363636365,0.88671875,0.002819789306288296,11,6,0.5454545454545454,0.5,0.007736762971321179,0.005277057100843781,15,-0.0029535460240951114,0.02053322992864716,10,11,11.0,0.5454545454545454,0.5454545454545454,0.007505147327794015,0.00819823142876305,11,0.5454545454545454,0.007736762971321179,2,0.5,0.012887311344307682,9,0.5555555555555556,0.006592196666213067,0,,,7,0.5714285714285714,0.00882005037744765,4,0.5,0.006408547144234663,1.0,1.0,0.688437187604132
90,1.0,30,60,0.9166666666666666,0.03546136031104282,8,0.75,0.14453125,0.016734280881126776,6,5,0.8333333333333334,0.109375,0.029271758831200128,0.023874190939555236,30,0.016385267239309415,0.05466258944467338,13,6,6.0,0.8333333333333334,0.8333333333333334,0.028847130151400335,0.03183601261298711,6,0.8333333333333334,0.029271758831200128,1,1.0,0.007662872745569137,5,0.8,0.03359353604832632,0,,,4,0.75,0.01358814151551577,2,1.0,0.05184351517059729,1.0,1.0,0.28723758747084305
90,1.0,45,60,0.95,0.05359740404536148,8,0.625,0.36328125,0.016075780954531813,5,4,0.8,0.1875,0.042944926801287996,0.05363215491579525,45,0.03386374617840548,0.07320359291006097,13,5,5.0,0.8,0.8,0.03932674555135325,0.04292119403223932,5,0.8,0.042944926801287996,1,1.0,0.023167059281534418,4,0.75,0.04788939368122639,0,,,3,0.6666666666666666,0.025174354472638754,2,1.0,0.07223931384468378,1.0,1.0,0.13328890369876709
90,1.0,60,60,0.9,0.06250838083902271,8,0.5,0.63671875,0.0079613453652324,5,4,0.8,0.1875,0.030572421643143905,0.017972242404430367,60,0.0625083808390227,0.06250838083902271,13,5,5.0,0.6,0.8,0.02247215055025221,0.03006286722738416,5,0.8,0.030572421643143905,1,1.0,0.017972242404430367,4,0.75,0.03372246645282229,0,,,2,1.0,0.04176325383091851,3,0.6666666666666666,0.023111866851294172,1.0,1.0,0.3768743752082639
90,1.0,90,61,0.819672131147541,0.06052368389496023,8,0.5,0.63671875,-0.009839736818537765,4,2,0.5,0.6875,0.006278195724664697,0.006768589913871302,90,0.060523683894960226,0.06052368389496025,13,4,4.0,0.5,0.5,0.005020134373049507,0.011306703323764957,4,0.5,0.006278195724664697,2,0.5,0.006768589913871302,2,0.5,-0.011789684262243739,1,0.0,-0.022642476749759752,2,1.0,0.06640324613328699,2,0.5,0.010008847671302779,1.0,1.0,
90,1.25,5,79,0.4177215189873418,0.0016550994503721722,9,0.1111111111111111,0.998046875,-0.006998918372112837,20,7,0.35,0.9423408508300781,-0.0011462307935307839,-0.0013106167399371436,5,-0.002082314922331631,0.005649005884589615,4,20,20.0,0.35,0.35,-0.0011462307935307839,-0.0008924231419377554,20,0.35,-0.0011462307935307839,3,0.3333333333333333,0.002554290915189715,17,0.35294117647058826,-0.0017992640362461659,0,,,13,0.46153846153846156,0.002861170793122021,7,0.14285714285714285,-0.008588548025885993,1.0,1.0,0.9926691102965678
90,1.25,10,73,0.4383561643835616,0.003915643686961545,8,0.375,0.85546875,-0.003651874412573931,12,6,0.5,0.61279296875,0.0026941897216053398,0.002624677943071839,10,-0.0029916996986237144,0.012948895908637825,8,12,12.0,0.5,0.5,0.0026941897216053398,0.0031172024742603874,12,0.5,0.0026941897216053398,2,0.5,0.010283138790738552,10,0.5,0.0011763999077786975,0,,,8,0.625,0.00832281435852296,5,0.4,0.0002251201745462894,1.0,1.0,0.866377874041986
90,1.25,15,67,0.44776119402985076,0.0069541215629524925,7,0.2857142857142857,0.9375,-0.0006875522753670347,8,3,0.375,0.85546875,0.001746109192919927,-0.005176605066352194,15,-0.0037104922603402347,0.02034920182879997,8,8,8.0,0.375,0.375,0.001746109192919927,0.0023806283219024982,8,0.375,0.001746109192919927,2,0.5,0.012887311344307682,6,0.3333333333333333,-0.001967624857542659,0,,,6,0.5,0.01104433067389205,3,0.3333333333333333,-0.0011689821101869419,1.0,1.0,0.9586804398533822
90,1.25,30,50,0.92,0.03713378640976605,4,0.75,0.3125,0.028952649674966118,3,2,0.6666666666666666,0.5,0.01605141136676867,0.007662872745569137,30,0.01549694651799134,0.05840332936672291,10,3,3.0,0.6666666666666666,0.6666666666666666,0.01605141136676867,0.022044597322691515,3,0.6666666666666666,0.01605141136676867,1,1.0,0.007662872745569137,2,0.5,0.020245680677368438,0,,,3,0.6666666666666666,0.01605141136676867,1,1.0,0.08509933051800432,1.0,1.0,
90,1.25,45,50,0.98,0.05785490930904789,4,0.75,0.3125,0.03204995466198654,3,2,0.6666666666666666,0.5,0.04217161853028586,0.02056627758147697,45,0.048687254622819,0.06744071191977562,10,3,3.0,0.6666666666666666,0.6666666666666666,0.037008243680413756,0.04299899114855721,3,0.6666666666666666,0.04217161853028586,1,1.0,0.02056627758147697,2,0.5,0.0529742890046903,0,,,2,0.5,0.006330549037181862,1,1.0,0.09084647277357231,1.0,1.0,
90,1.25,60,50,0.96,0.07137446934335301,4,0.75,0.3125,0.030258455304285864,2,2,1.0,0.25,0.029231801879583623,0.029231801879583623,60,0.07137446934335301,0.07137446934335301,10,2,2.0,0.5,1.0,0.008981124147354386,0.02728329250741507,2,1.0,0.029231801879583623,1,1.0,0.017972242404430367,1,1.0,0.040491361354736875,0,,,1,1.0,0.017972242404430367,1,1.0,0.040491361354736875,1.0,1.0,
90,1.25,90,51,0.8823529411764706,0.0743800531280988,4,0.75,0.3125,0.04466499605684826,2,1,0.5,0.75,0.04041081396597951,0.04041081396597951,90,0.0743800531280988,0.07438005312809881,10,2,2.0,0.5,0.5,0.04041081396597951,0.051710065828010986,2,0.5,0.04041081396597951,1,0.0,-0.025126950077421644,1,1.0,0.10594857800938066,1,0.0,-0.025126950077421644,1,1.0,0.10594857800938066,1,1.0,0.10506892796076102,1.0,1.0,
